"sample_id","sp1","sp2","sp3","sp4","sp5","sp6","sp7","sp8","sp9","sp10","sp11","sp12","sp13","sp14","sp15","sp16","sp17","sp18","sp19","sp20","sp21","sp22","sp23","sp24","sp25","sp26","sp27","sp28","sp29","sp30","sp31","sp32","sp33","sp34","sp35","sp36","sp37","sp38","protein","moisture","slope1","bias1","slope2","bias2","product","date","time","int_time","temp","gps","utc_time","y","n","x","w","id","orig_file"
"SEC 35 MIDDLE",3.519705,3.443012,3.370511,3.300534,3.238613,3.190128,3.142255,3.087268,3.038349,3.002712,2.98559,2.988138,3.002412,3.001917,2.972445,2.93086,2.911991,2.943884,3.035134,3.154313,3.232486,3.247751,3.228229,3.189427,3.139266,3.085261,3.034622,2.98512,2.935185,2.887868,2.847762,2.815421,2.793034,2.783423,2.795331,2.859386,3.003413,3.201096,10.731,7.9557,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:12:38",10000,35.2,"GPGGA",31137,46.0535890833333,"N",-109.200559416667,"W",32760,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.526842,3.451014,3.380717,3.309373,3.248155,3.202895,3.156951,3.101582,3.052858,3.018507,3.002314,3.005565,3.020876,3.021491,2.9913,2.950401,2.932683,2.966131,3.058114,3.17901,3.258057,3.274128,3.255604,3.217306,3.167193,3.113227,3.062172,3.012308,2.96206,2.913871,2.873628,2.840634,2.818638,2.808842,2.821775,2.88719,3.03483,3.235838,11.26,8.5403,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:13:21",10000,34.9,"GPGGA",31231,46.0531429666667,"N",-109.2001943,"W",32761,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.475975,3.399184,3.32763,3.258619,3.193994,3.144808,3.097844,3.04526,2.99766,2.964742,2.949735,2.95542,2.972894,2.976531,2.947778,2.906613,2.88817,2.922183,3.016675,3.142171,3.226859,3.246565,3.228171,3.189,3.138272,3.083305,3.030956,2.979915,2.929418,2.880795,2.839727,2.806662,2.784531,2.774365,2.785954,2.850605,2.998366,3.202968,9.7292,8.3281,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:13:53",10000,35.1,"GPGGA",31313,46.0527820333333,"N",-109.200022033333,"W",32762,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.513006,3.437872,3.367964,3.29998,3.238249,3.191114,3.145729,3.093296,3.045718,3.012305,2.996758,3.001194,3.017111,3.018541,2.989496,2.94819,2.930816,2.963216,3.054664,3.175286,3.255498,3.272581,3.25448,3.216426,3.166526,3.112336,3.060799,3.011248,2.961379,2.913376,2.872773,2.840549,2.818891,2.808768,2.820795,2.884609,3.030952,3.230242,10.776,8.324,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:14:26",10000,34.7,"GPGGA",31345,46.05250045,"N",-109.199870666667,"W",32763,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.362012,3.293369,3.23132,3.170262,3.113317,3.069104,3.027545,2.980653,2.937135,2.90673,2.892719,2.89918,2.914138,2.916403,2.889963,2.851623,2.833964,2.865211,2.949974,3.062666,3.138485,3.157958,3.142954,3.109087,3.063879,3.013274,2.96581,2.920815,2.874319,2.829419,2.792076,2.761402,2.74062,2.731117,2.742444,2.803338,2.941691,3.132065,10.317,8.5706,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:14:43",10000,35.3,"GPGGA",31418,46.0521692833333,"N",-109.199790883333,"W",32764,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.50151,3.425776,3.355388,3.289216,3.228295,3.178642,3.129924,3.076702,3.029799,2.996666,2.98124,2.985845,3.002744,3.004094,2.974831,2.93392,2.915372,2.94804,3.039254,3.160901,3.242019,3.260314,3.242736,3.205037,3.155406,3.100469,3.049157,2.999327,2.948495,2.900223,2.85992,2.827624,2.804888,2.794358,2.807397,2.871323,3.017132,3.21977,11.074,8.3783,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:16:24",10000,34.9,"GPGGA",31435,46.0520685,"N",-109.1996429,"W",32765,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.450013,3.376553,3.306146,3.239089,3.180875,3.137302,3.091709,3.039458,2.99281,2.959374,2.942917,2.946672,2.960065,2.959604,2.930883,2.892428,2.876566,2.909097,2.996057,3.10955,3.183814,3.197305,3.179878,3.143113,3.094469,3.041107,2.991534,2.943781,2.895515,2.848436,2.810048,2.780207,2.76018,2.750917,2.763238,2.827795,2.971018,3.167497,12.933,8.6303,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:16:43",10000,35,"GPGGA",31616,46.0518083166667,"N",-109.199819166667,"W",32766,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.544137,3.467087,3.395497,3.325903,3.263961,3.216241,3.170494,3.117128,3.069708,3.036087,3.020904,3.026086,3.042893,3.044597,3.015493,2.97463,2.957036,2.990555,3.084415,3.207227,3.288361,3.306021,3.287946,3.249699,3.19875,3.143893,3.092,3.04116,2.990143,2.941492,2.90066,2.867762,2.84626,2.835812,2.847999,2.913377,3.061278,3.265236,11.371,8.2416,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:18:01",10000,35.5,"GPGGA",31635,46.0516273,"N",-109.1998164,"W",32767,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.409458,3.338151,3.270571,3.207019,3.14904,3.102839,3.057887,3.007652,2.962534,2.930866,2.916126,2.919919,2.935236,2.936605,2.908081,2.868275,2.850824,2.880956,2.967491,3.081794,3.157842,3.175539,3.159449,3.124534,3.07753,3.026011,2.976727,2.92845,2.879843,2.833825,2.794323,2.763075,2.742805,2.733132,2.744381,2.807123,2.94908,3.142231,11.896,8.5615,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:18:36",10000,35,"GPGGA",31754,46.05090935,"N",-109.199815,"W",32768,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.476686,3.404802,3.336999,3.272612,3.213052,3.165606,3.119763,3.068751,3.022365,2.989363,2.972241,2.973465,2.985723,2.984502,2.955607,2.915527,2.896907,2.925334,3.007972,3.116879,3.189847,3.205715,3.188964,3.154004,3.107173,3.055754,3.006467,2.959013,2.911067,2.864916,2.826367,2.795452,2.775227,2.765092,2.776267,2.837141,2.974866,3.164202,12.167,8.8246,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:19:12",10000,34.9,"GPGGA",31828,46.0506162833333,"N",-109.199814016667,"W",32769,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.391737,3.323411,3.257845,3.193526,3.135708,3.092361,3.049933,3.000015,2.955009,2.922231,2.904738,2.905323,2.916316,2.915321,2.887464,2.849745,2.831936,2.858794,2.93841,3.043064,3.112635,3.126999,3.110475,3.076352,3.031428,2.982496,2.935502,2.89017,2.844909,2.801335,2.763895,2.733978,2.714569,2.705145,2.715475,2.773356,2.906628,3.088204,12.059,8.6142,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:19:50",10000,35.3,"GPGGA",31904,46.0503045166667,"N",-109.199814066667,"W",32770,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.349249,3.280183,3.214374,3.150602,3.094593,3.051465,3.008793,2.959033,2.915873,2.885055,2.870998,2.875991,2.892627,2.894755,2.868458,2.83197,2.818132,2.851839,2.9407,3.054477,3.130513,3.146864,3.129725,3.093603,3.045594,2.993232,2.943867,2.895985,2.848008,2.802948,2.765343,2.735247,2.715781,2.707768,2.72059,2.78356,2.926968,3.124032,11.575,9.1866,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:20:39",10000,35.4,"GPGGA",31942,46.0499841166667,"N",-109.199814383333,"W",32771,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.150723,3.088568,3.02979,2.973485,2.922715,2.883538,2.845881,2.802342,2.762514,2.734938,2.721573,2.724827,2.737823,2.738958,2.71593,2.684471,2.674335,2.708529,2.788337,2.885782,2.95054,2.964068,2.948225,2.915415,2.872181,2.824574,2.779374,2.735433,2.692078,2.651435,2.618784,2.593119,2.578016,2.572169,2.585543,2.644819,2.778412,2.961296,12.461,10.817,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:21:17",10000,35.2,"GPGGA",32031,46.0495541333333,"N",-109.199814233333,"W",32772,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.180128,3.121169,3.064794,3.010868,2.965541,2.930375,2.892799,2.848256,2.808811,2.781276,2.76743,2.770211,2.781971,2.781754,2.759225,2.730824,2.723651,2.759125,2.836002,2.927655,2.985867,2.996981,2.980935,2.949453,2.9072,2.861283,2.816921,2.774337,2.731855,2.691979,2.659963,2.6359,2.62192,2.617246,2.631322,2.693186,2.827478,3.003968,13.671,11.337,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:21:48",10000,34.9,"GPGGA",32110,46.0491809,"N",-109.19981385,"W",32773,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.325305,3.255097,3.188717,3.124997,3.069875,3.02777,2.984935,2.934779,2.88993,2.857919,2.842485,2.845978,2.859329,2.859392,2.832072,2.794747,2.778579,2.809626,2.893364,3.003122,3.075507,3.090989,3.074356,3.039965,2.994049,2.94415,2.896432,2.850501,2.804119,2.759354,2.722391,2.692938,2.673464,2.664954,2.677254,2.7386,2.876354,3.066219,12.045,8.5715,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:22:22",10000,34.9,"GPGGA",32140,46.0488936,"N",-109.19981365,"W",32774,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.369117,3.299726,3.234586,3.17108,3.112629,3.066344,3.022342,2.973141,2.927915,2.894464,2.876558,2.876343,2.886425,2.88329,2.854316,2.816694,2.799788,2.827997,2.906693,3.009215,3.076789,3.09054,3.073384,3.039577,2.993539,2.943213,2.89485,2.848369,2.801414,2.75724,2.720248,2.691012,2.672204,2.664212,2.676024,2.736226,2.873212,3.059893,13.043,8.9221,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:23:09",10000,35.2,"GPGGA",32214,46.04859045,"N",-109.199814066667,"W",32775,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.359096,3.290064,3.223938,3.161236,3.104175,3.061378,3.018203,2.9686,2.922407,2.888564,2.869442,2.868288,2.875257,2.870944,2.843256,2.809397,2.796425,2.829322,2.906803,3.002447,3.062841,3.073609,3.054783,3.01935,2.973274,2.923114,2.875427,2.829271,2.783374,2.741223,2.706065,2.679152,2.663003,2.657172,2.670718,2.733294,2.870889,3.058253,12.469,10.179,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:23:47",10000,34.9,"GPGGA",32301,46.04817675,"N",-109.199813633333,"W",32776,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.235063,3.172122,3.113029,3.053972,2.999531,2.960037,2.921833,2.876407,2.835046,2.80395,2.786373,2.785817,2.794752,2.791636,2.765123,2.731539,2.718097,2.745676,2.818276,2.910347,2.971003,2.983519,2.967024,2.935065,2.892791,2.845334,2.800269,2.756551,2.712531,2.672207,2.638157,2.611902,2.595152,2.588844,2.600585,2.658044,2.787376,2.963641,12.667,9.6542,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:24:20",10000,34.8,"GPGGA",32339,46.04784305,"N",-109.199814133333,"W",32777,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.163014,3.101379,3.042136,2.985284,2.935355,2.897621,2.859723,2.815484,2.774982,2.74514,2.728925,2.729115,2.738362,2.735636,2.712054,2.68224,2.673309,2.706458,2.780559,2.869648,2.926863,2.93734,2.920831,2.888788,2.846397,2.800131,2.755996,2.713149,2.670892,2.631871,2.599684,2.576098,2.561712,2.556775,2.570296,2.629202,2.759628,2.935556,13.355,10.962,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:24:57",10000,35,"GPGGA",32412,46.0475536833333,"N",-109.19981375,"W",32778,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.09852,3.038265,2.981738,2.928357,2.879852,2.841716,2.804347,2.762689,2.723674,2.695737,2.681969,2.683639,2.693803,2.693588,2.672726,2.646382,2.641839,2.679688,2.756592,2.845814,2.902425,2.913046,2.895596,2.862106,2.819172,2.772071,2.727133,2.684548,2.642923,2.605113,2.573998,2.552476,2.539258,2.536026,2.550725,2.610525,2.74391,2.925191,11.915,11.979,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:25:31",10000,35.1,"GPGGA",32449,46.0472289833333,"N",-109.19981375,"W",32779,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.26381,3.201185,3.142709,3.084873,3.032333,2.992383,2.955905,2.910758,2.870244,2.84067,2.824648,2.824518,2.833909,2.832995,2.80911,2.780192,2.772708,2.808108,2.88419,2.975395,3.033889,3.043059,3.024544,2.989733,2.944361,2.8951,2.848405,2.804584,2.76047,2.720337,2.687854,2.663299,2.648621,2.643714,2.657101,2.717206,2.850785,3.033371,12.342,11.908,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:26:08",10000,35.1,"GPGGA",32523,46.0469298,"N",-109.199814216667,"W",32780,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.167089,3.105067,3.044728,2.986342,2.935934,2.901006,2.864433,2.818639,2.776575,2.746917,2.731542,2.732108,2.742122,2.740486,2.716344,2.686538,2.678915,2.714094,2.7907,2.882823,2.941445,2.951962,2.934511,2.901463,2.857788,2.810643,2.765491,2.722646,2.680055,2.639902,2.607971,2.58436,2.570528,2.565351,2.579291,2.640168,2.774141,2.956321,12.506,11.324,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:26:37",10000,35.1,"GPGGA",32600,46.0466025666667,"N",-109.19981365,"W",32781,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.175689,3.113351,3.053642,2.993727,2.942176,2.906332,2.869223,2.822632,2.780354,2.75076,2.734737,2.735795,2.746521,2.746282,2.720871,2.689795,2.679614,2.711775,2.788267,2.882863,2.944712,2.957112,2.94002,2.90716,2.863676,2.816739,2.771392,2.728329,2.685567,2.645248,2.612167,2.586982,2.571582,2.566241,2.578698,2.63773,2.769284,2.951264,11.67,10.693,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:27:05",10000,34.9,"GPGGA",32629,46.0463440333333,"N",-109.199813866667,"W",32782,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",0,0,3.053642,2.993727,2.942176,2.906332,2.869223,2.822632,2.780354,2.75076,2.734737,2.735795,2.746521,2.746282,2.720871,2.689795,2.679614,2.711775,2.788267,2.882863,2.944712,2.957112,2.94002,2.90716,2.863676,2.816739,2.771392,2.728329,2.685567,2.645248,2.612167,2.586982,2.571582,2.566241,2.578698,2.63773,2.769284,2.951264,11.67,10.693,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:27:07",10000,0,"GPGGA",32657,46.0460692333333,"N",-109.199813583333,"W",32783,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.232934,3.169512,3.108833,3.049639,2.9974,2.962526,2.926222,2.880938,2.838266,2.808865,2.794332,2.797605,2.809746,2.809334,2.784807,2.75253,2.740773,2.773963,2.854139,2.953661,3.018031,3.03204,3.016228,2.982701,2.938526,2.891785,2.845727,2.80185,2.75821,2.717324,2.682728,2.656958,2.640462,2.634017,2.646061,2.706494,2.840971,3.023653,11.668,9.8428,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:28:00",10000,35.1,"GPGGA",22107,46.0464079333333,"N",-109.197405133333,"W",32784,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.195767,3.13323,3.073768,3.017258,2.966584,2.927514,2.889194,2.844526,2.804247,2.774556,2.759663,2.761364,2.772474,2.770761,2.74543,2.712444,2.69987,2.728822,2.805223,2.901371,2.964252,2.977897,2.962927,2.931451,2.888674,2.841676,2.797235,2.753768,2.710114,2.669601,2.63627,2.610168,2.593156,2.587151,2.599299,2.656584,2.786846,2.966802,12.9,9.4897,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:28:22",10000,35.2,"GPGGA",32752,46.04636445,"N",-109.199968016667,"W",32785,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.265752,3.200503,3.136999,3.075902,3.022169,2.983659,2.944867,2.898236,2.855308,2.824416,2.808833,2.810737,2.822553,2.820779,2.793902,2.758742,2.744223,2.772964,2.851069,2.950955,3.017843,3.032429,3.017292,2.984169,2.9401,2.891891,2.845787,2.801307,2.756078,2.714324,2.679244,2.652301,2.633954,2.627235,2.638953,2.698144,2.832095,3.016849,12.062,9.0867,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:28:47",10000,35,"GPGGA",32814,46.0465783833333,"N",-109.19996765,"W",32786,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.333603,3.267342,3.20286,3.141605,3.087739,3.047574,3.005671,2.956155,2.911415,2.877882,2.860055,2.859236,2.867402,2.862731,2.834073,2.797035,2.780142,2.805795,2.88008,2.975541,3.038727,3.052208,3.037162,3.005132,2.961739,2.914742,2.86942,2.824305,2.779568,2.736839,2.701475,2.672955,2.655098,2.647076,2.658183,2.716321,2.848364,3.027285,12.994,8.6585,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:29:11",10000,35.2,"GPGGA",32839,46.0468214833333,"N",-109.1999682,"W",32787,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.120277,3.061571,3.005803,2.953391,2.908014,2.869836,2.831391,2.78974,2.751159,2.721941,2.705876,2.705547,2.713818,2.703772,2.677927,2.649292,2.641663,2.674164,2.744398,2.829993,2.885834,2.895398,2.879368,2.849036,2.80805,2.763218,2.720119,2.678977,2.638065,2.600426,2.570134,2.547251,2.53385,2.529478,2.542567,2.599685,2.726781,2.897474,15.425,9.4304,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:29:41",10000,35,"GPGGA",32903,46.0470548166667,"N",-109.19996695,"W",32788,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.358474,3.288983,3.223919,3.160683,3.103753,3.059603,3.017863,2.969439,2.925257,2.892594,2.875109,2.875406,2.885404,2.88301,2.856273,2.822144,2.810194,2.843652,2.923977,3.023245,3.088701,3.101472,3.083986,3.04853,3.001253,2.949794,2.900473,2.853109,2.805993,2.762481,2.726903,2.699692,2.683067,2.676726,2.690284,2.753099,2.893927,3.087265,12.736,10.574,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:30:10",10000,35.2,"GPGGA",32934,46.0473573,"N",-109.199967216667,"W",32789,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.349932,3.280685,3.214913,3.151601,3.095831,3.054137,3.011793,2.961349,2.915613,2.882961,2.865974,2.866219,2.876874,2.874099,2.845358,2.808746,2.793565,2.823835,2.902817,3.004022,3.071274,3.086294,3.070493,3.037178,2.992108,2.942748,2.895052,2.848523,2.801722,2.758355,2.722165,2.693403,2.675614,2.668741,2.681141,2.742969,2.881568,3.070949,12.794,9.6175,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:30:36",10000,34.9,"GPGGA",33002,46.0476295666667,"N",-109.199967633333,"W",32790,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.30262,3.235094,3.173329,3.111944,3.054483,3.011779,2.971456,2.924479,2.880927,2.849157,2.832265,2.833503,2.843679,2.84211,2.815029,2.780141,2.765026,2.794624,2.872643,2.971664,3.037956,3.051983,3.036642,3.002932,2.958322,2.908813,2.861538,2.815854,2.769978,2.727439,2.691901,2.663774,2.646521,2.639531,2.652051,2.711255,2.846371,3.031772,12.905,9.5527,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:31:01",10000,35.2,"GPGGA",33028,46.04788165,"N",-109.1999679,"W",32791,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.322355,3.253819,3.188875,3.12586,3.070877,3.02854,2.985411,2.935501,2.890451,2.85792,2.83956,2.839219,2.849237,2.845306,2.816013,2.778765,2.762518,2.78908,2.865094,2.963958,3.029806,3.044017,3.028685,2.996642,2.952668,2.904099,2.857553,2.812363,2.766711,2.723641,2.687803,2.659448,2.640963,2.633115,2.644817,2.704206,2.837343,3.020211,13.34,9.1128,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:31:25",10000,35.2,"GPGGA",33053,46.0481251333333,"N",-109.1999676,"W",32792,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.213713,3.149668,3.091606,3.034832,2.97925,2.935739,2.896249,2.851944,2.811211,2.78237,2.767466,2.769662,2.781522,2.781557,2.756152,2.722023,2.708241,2.738053,2.814912,2.913385,2.979465,2.994488,2.979792,2.947492,2.904457,2.856372,2.810855,2.76632,2.722423,2.680612,2.646268,2.619554,2.602293,2.594853,2.606466,2.664619,2.795836,2.974882,12.398,10.011,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:31:50",10000,35.2,"GPGGA",33117,46.0483583666667,"N",-109.199966916667,"W",32793,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.352724,3.282489,3.216906,3.152753,3.095312,3.05133,3.009376,2.960296,2.915322,2.883914,2.868696,2.87209,2.886442,2.887132,2.85929,2.820753,2.803733,2.834181,2.918339,3.029443,3.104201,3.12142,3.105517,3.071118,3.024668,2.973326,2.924266,2.877454,2.829417,2.784359,2.746747,2.716997,2.697417,2.687752,2.699691,2.760888,2.899503,3.091852,12.03,8.9194,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:32:15",10000,35.1,"GPGGA",33142,46.0486016833333,"N",-109.199968216667,"W",32794,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.380656,3.308583,3.242217,3.176776,3.118881,3.074415,3.030948,2.97979,2.934389,2.9021,2.885598,2.888949,2.902445,2.901715,2.873132,2.834204,2.817731,2.849141,2.933949,3.04445,3.11792,3.134617,3.118276,3.083536,3.036146,2.984299,2.935138,2.887177,2.83851,2.792826,2.755162,2.72492,2.705495,2.69681,2.709288,2.771733,2.913792,3.108792,12.319,9.0398,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:32:42",10000,35.2,"GPGGA",33208,46.04885465,"N",-109.199966833333,"W",32795,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.218835,3.155537,3.09606,3.03792,2.983443,2.94503,2.908564,2.865149,2.824059,2.795245,2.780213,2.7829,2.795279,2.795382,2.770459,2.735468,2.720417,2.748294,2.825245,2.924887,2.991988,3.008326,2.99458,2.963248,2.920734,2.873657,2.828732,2.784905,2.741306,2.700058,2.665294,2.638358,2.62078,2.613366,2.623956,2.681632,2.811804,2.990305,12.409,9.4782,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:33:04",10000,35.2,"GPGGA",33234,46.0491076,"N",-109.19996755,"W",32796,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.147825,3.088536,3.032307,2.977326,2.929422,2.894057,2.85698,2.812666,2.772365,2.744604,2.73033,2.732835,2.744032,2.744037,2.719508,2.688213,2.67671,2.70754,2.781643,2.87529,2.936553,2.949595,2.935285,2.905192,2.864066,2.819183,2.776297,2.7348,2.692822,2.653062,2.621212,2.59621,2.580184,2.57374,2.586025,2.643549,2.7715,2.944417,13.13,10.421,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:33:26",10000,35.3,"GPGGA",33256,46.0493215666667,"N",-109.199967416667,"W",32797,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.238132,3.174683,3.112927,3.054045,3.004057,2.966661,2.926797,2.87917,2.836837,2.805558,2.789932,2.790994,2.801253,2.798723,2.772414,2.739939,2.72763,2.758551,2.834596,2.929174,2.991327,3.003275,2.988506,2.957271,2.914576,2.867705,2.823182,2.779909,2.736527,2.695328,2.66184,2.635995,2.620041,2.613816,2.627264,2.687289,2.821385,3.001601,14.318,9.8814,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:33:47",10000,35.2,"GPGGA",33318,46.0495356,"N",-109.1999677,"W",32798,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.373494,3.304443,3.239557,3.176442,3.119085,3.074671,3.033078,2.983986,2.939652,2.907091,2.890662,2.892761,2.905474,2.90402,2.87527,2.837665,2.819517,2.847335,2.927364,3.033782,3.105146,3.121752,3.10606,3.073121,3.02813,2.97878,2.931634,2.885736,2.839567,2.795752,2.758054,2.728743,2.709133,2.700516,2.711642,2.771852,2.908237,3.094513,12.478,8.2272,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:34:04",10000,35.1,"GPGGA",33339,46.0497378666667,"N",-109.199967483333,"W",32799,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.378918,3.30854,3.243176,3.178014,3.120582,3.0786,3.035135,2.983803,2.937921,2.904968,2.8878,2.888262,2.899526,2.896293,2.867784,2.829564,2.810886,2.837017,2.91592,3.019124,3.087639,3.102395,3.087209,3.053398,3.009215,2.960626,2.914091,2.868811,2.822821,2.779548,2.742892,2.713329,2.693771,2.684927,2.695927,2.754468,2.887978,3.071129,12.283,8.1685,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:34:20",10000,35.3,"GPGGA",33356,46.0499025833333,"N",-109.199967566667,"W",32800,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.20023,3.13705,3.078519,3.022168,2.969343,2.927223,2.888272,2.845336,2.805483,2.776049,2.759908,2.760652,2.770615,2.768235,2.744093,2.713002,2.701758,2.732478,2.807217,2.898346,2.95868,2.970925,2.955682,2.923764,2.881101,2.833507,2.788543,2.745321,2.702214,2.662088,2.629579,2.605113,2.590061,2.58459,2.59743,2.655373,2.785675,2.965243,13.604,10.566,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:34:48",10000,35.3,"GPGGA",33412,46.0500607666667,"N",-109.199968266667,"W",32801,"FarmerB_PRO_PRO_2018_sec35middle.csv"
"SEC 35 MIDDLE",3.368697,3.298259,3.231513,3.168143,3.109714,3.064291,3.020418,2.970773,2.925603,2.892597,2.87601,2.878141,2.890529,2.890111,2.862155,2.823577,2.805182,2.833223,2.915489,3.023487,3.096201,3.112745,3.097064,3.062678,3.016544,2.96611,2.918259,2.872012,2.825054,2.780654,2.74317,2.713719,2.693675,2.684487,2.695294,2.755128,2.890882,3.079828,11.705,8.5397,1.08,-2,1,0.2,"Wheat16H","9/08/2018","21:35:12",10000,34.9,"GPGGA",33440,46.0503303833333,"N",-109.19996695,"W",32802,"FarmerB_PRO_PRO_2018_sec35middle.csv"
