"sample_id","sp1","sp2","sp3","sp4","sp5","sp6","sp7","sp8","sp9","sp10","sp11","sp12","sp13","sp14","sp15","sp16","sp17","sp18","sp19","sp20","sp21","sp22","sp23","sp24","sp25","sp26","sp27","sp28","sp29","sp30","sp31","sp32","sp33","sp34","sp35","sp36","sp37","sp38","protein","moisture","slope1","bias1","slope2","bias2","product","date","time","int_time","temp","gps","utc_time","y","n","x","w","id","orig_file"
"SEC 35 MIDDLE",3.289805,3.214074,3.144789,3.078814,3.019195,2.970385,2.921774,2.870214,2.825809,2.793314,2.775995,2.774998,2.783558,2.781252,2.755986,2.72413,2.711316,2.743524,2.824689,2.92563,2.987284,2.995531,2.974603,2.938661,2.892055,2.842933,2.796586,2.752462,2.709012,2.667841,2.633339,2.606549,2.589552,2.582549,2.595419,2.653634,2.783773,2.963231,12.9912,9.5186,NA,3.439844,14.03,-1,"WheatUS16","9/08/2016","16:10:04",10000,NA,"GPGGA",220910,46.04626172,"N",-109.1998469,"W",11996,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.304786,3.229222,3.15882,3.091827,3.032946,2.986747,2.937548,2.885046,2.840414,2.808427,2.790956,2.791022,2.800705,2.799375,2.773942,2.741107,2.728848,2.762422,2.84457,2.946414,3.009046,3.017326,2.995663,2.958574,2.912495,2.86402,2.817672,2.773694,2.729453,2.688393,2.653294,2.62565,2.608465,2.602418,2.615845,2.675456,2.807232,2.988863,11.5456,9.4696,NA,0,12.64,-1,"WheatUS16","9/08/2016","16:10:15",10000,NA,"GPGGA",220922,46.0460702,"N",-109.199847,"W",11997,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.222503,3.149611,3.081923,3.017355,2.960114,2.915385,2.870007,2.82031,2.778439,2.749652,2.73571,2.737382,2.748563,2.748453,2.725237,2.6936,2.682238,2.716651,2.800795,2.904879,2.969674,2.979247,2.95875,2.922566,2.876336,2.82744,2.781645,2.737945,2.694493,2.653936,2.619834,2.593021,2.575474,2.569432,2.582549,2.641364,2.771574,2.950027,12.3672,9.2822,NA,2.992251,13.43,-1,"WheatUS16","9/08/2016","16:10:26",10000,NA,"GPGGA",220934,46.04587802,"N",-109.1998475,"W",11998,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.315529,3.235876,3.164052,3.094835,3.033284,2.983395,2.934184,2.882714,2.838922,2.807432,2.79196,2.795284,2.811405,2.814156,2.789675,2.756732,2.744892,2.781031,2.870292,2.982247,3.053038,3.063792,3.041365,3.001592,2.952446,2.899676,2.849623,2.802314,2.755921,2.711949,2.674523,2.645118,2.627282,2.620837,2.634435,2.696095,2.834904,3.026294,10.3704,9.6504,NA,2.773715,11.51,-1,"WheatUS16","9/08/2016","16:10:39",10000,NA,"GPGGA",220945,46.0457013,"N",-109.1998472,"W",11999,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.275584,3.203591,3.134752,3.069077,3.009287,2.961222,2.912031,2.860821,2.817476,2.787695,2.772427,2.774635,2.786874,2.787626,2.763411,2.730766,2.718546,2.753186,2.839106,2.944366,3.01027,3.020589,3.000378,2.963624,2.916722,2.866915,2.819455,2.773342,2.727869,2.685756,2.650269,2.622215,2.60464,2.598155,2.612163,2.672621,2.807519,2.990444,12.5232,9.4243,NA,2.903748,13.58,-1,"WheatUS16","9/08/2016","16:10:56",10000,NA,"GPGGA",220957,46.04550508,"N",-109.1998473,"W",12000,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.282368,3.205865,3.136909,3.070492,3.010991,2.963482,2.914985,2.86379,2.820579,2.790051,2.774896,2.776389,2.787265,2.786705,2.762312,2.729617,2.717391,2.750957,2.834914,2.938022,3.00215,3.012008,2.992086,2.955743,2.909065,2.859384,2.812468,2.767025,2.721649,2.679891,2.645007,2.61753,2.600257,2.593733,2.606875,2.66676,2.799504,2.982223,12.6688,9.4065,NA,3.103871,13.72,-1,"WheatUS16","9/08/2016","16:11:11",10000,NA,"GPGGA",221014,46.0451897,"N",-109.1998476,"W",12001,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.399858,3.319433,3.245614,3.175065,3.111052,3.058392,3.005968,2.952755,2.90709,2.875123,2.857979,2.858727,2.87,2.869586,2.843132,2.808375,2.794932,2.830318,2.917602,3.025798,3.093634,3.104103,3.082154,3.043022,2.993985,2.941932,2.892156,2.844272,2.797278,2.753772,2.717099,2.688325,2.670243,2.663286,2.676894,2.73817,2.875712,3.064938,11.348,9.3803,NA,3.208009,12.45,-1,"WheatUS16","9/08/2016","16:11:58",10000,NA,"GPGGA",221029,46.04491875,"N",-109.1998275,"W",12002,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.365446,3.282302,3.20865,3.138059,3.074905,3.022191,2.968919,2.914199,2.8674,2.834668,2.818898,2.821523,2.834096,2.834077,2.808444,2.774545,2.761539,2.798373,2.889329,3.001486,3.070018,3.079418,3.056453,3.017446,2.967136,2.913928,2.863537,2.815929,2.768146,2.723125,2.685629,2.656609,2.638206,2.630958,2.644886,2.708563,2.850238,3.044539,12.7832,9.3557,NA,2.929951,13.83,-1,"WheatUS16","9/08/2016","16:12:30",10000,NA,"GPGGA",221116,46.04545058,"N",-109.1996897,"W",12003,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.33538,3.257294,3.185112,3.118017,3.057519,3.005424,2.953089,2.900809,2.85651,2.8252,2.808471,2.809429,2.821224,2.821656,2.796521,2.762731,2.750011,2.784896,2.872078,2.979501,3.046353,3.056367,3.034724,2.996081,2.947501,2.896413,2.848364,2.801774,2.755534,2.712414,2.676457,2.648049,2.629541,2.62281,2.636288,2.696363,2.830928,3.017653,11.2544,9.4294,NA,3.016125,12.36,-1,"WheatUS16","9/08/2016","16:12:46",10000,NA,"GPGGA",221148,46.04600725,"N",-109.1996901,"W",12004,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.312648,3.236419,3.165635,3.098716,3.038939,2.989969,2.939228,2.88603,2.841192,2.809842,2.792471,2.792817,2.803481,2.802844,2.777019,2.74344,2.730657,2.764573,2.849171,2.953659,3.018192,3.027425,3.00642,2.969144,2.922057,2.872184,2.825301,2.77972,2.734982,2.692868,2.657529,2.629718,2.612115,2.605973,2.619429,2.679572,2.812257,2.995607,11.9824,9.3895,NA,3.069201,13.06,-1,"WheatUS16","9/08/2016","16:12:59",10000,NA,"GPGGA",221204,46.04627678,"N",-109.19969,"W",12005,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.276843,3.200898,3.131619,3.064259,3.003314,2.953124,2.904188,2.853527,2.810737,2.779978,2.763242,2.763768,2.775011,2.774299,2.748908,2.715911,2.704053,2.739042,2.824307,2.930016,2.996581,3.006965,2.9853,2.947417,2.900212,2.850251,2.802992,2.757129,2.712213,2.671252,2.636081,2.608181,2.590696,2.584149,2.597085,2.65589,2.788929,2.971836,11.2544,9.4151,NA,3.279603,12.36,-1,"WheatUS16","9/08/2016","16:13:11",10000,NA,"GPGGA",221217,46.04648717,"N",-109.1996894,"W",12006,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.204785,3.134411,3.068655,3.006523,2.951334,2.907449,2.861481,2.813722,2.771633,2.74202,2.725849,2.726273,2.737001,2.737134,2.713786,2.682471,2.671521,2.704823,2.785453,2.883872,2.944394,2.953193,2.932508,2.897271,2.853412,2.806936,2.762403,2.718766,2.676029,2.636663,2.603997,2.57799,2.56102,2.554573,2.567817,2.624812,2.751803,2.924969,11.4312,9.7946,NA,0,12.53,-1,"WheatUS16","9/08/2016","16:13:24",10000,NA,"GPGGA",221229,46.04668168,"N",-109.1996893,"W",12007,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.266921,3.195618,3.128984,3.064258,3.005487,2.960334,2.914092,2.863788,2.820906,2.790304,2.774151,2.774082,2.784067,2.783743,2.759925,2.72766,2.715587,2.748417,2.830467,2.931211,2.99396,3.003024,2.982419,2.945827,2.900236,2.851974,2.806696,2.762617,2.718946,2.67839,2.64419,2.616824,2.59906,2.592731,2.605753,2.663983,2.791169,2.966947,11.4936,9.4826,NA,2.997203,12.59,-1,"WheatUS16","9/08/2016","16:13:36",10000,NA,"GPGGA",221241,46.04687342,"N",-109.1996892,"W",12008,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.340368,3.262496,3.192511,3.125856,3.064681,3.013551,2.962548,2.909559,2.863986,2.831402,2.814595,2.815059,2.824232,2.822485,2.79694,2.764242,2.751369,2.784785,2.868669,2.973403,3.036711,3.044742,3.022756,2.985423,2.937813,2.887182,2.840009,2.795233,2.750249,2.707582,2.671942,2.644559,2.62721,2.620016,2.633239,2.693211,2.826264,3.00875,12.9184,9.3727,NA,2.775245,13.96,-1,"WheatUS16","9/08/2016","16:13:48",10000,NA,"GPGGA",221253,46.0470433,"N",-109.1996898,"W",12009,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.238941,3.164894,3.095802,3.031417,2.974558,2.926629,2.877375,2.82658,2.783781,2.753856,2.737947,2.740008,2.752182,2.752975,2.728659,2.696612,2.685259,2.721048,2.806937,2.91247,2.976626,2.985717,2.963996,2.926054,2.879117,2.829893,2.783019,2.737583,2.693814,2.653474,2.619073,2.591211,2.573785,2.567276,2.580311,2.638898,2.770725,2.953378,10.5992,9.6063,NA,2.904789,11.73,-1,"WheatUS16","9/08/2016","16:14:00",10000,NA,"GPGGA",221305,46.04720905,"N",-109.1996898,"W",12010,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.223685,3.151345,3.083782,3.019359,2.963734,2.919862,2.871986,2.82022,2.777072,2.74788,2.733459,2.73499,2.746124,2.746273,2.722719,2.691227,2.680163,2.715317,2.800114,2.902899,2.965229,2.973317,2.952529,2.915453,2.868914,2.821316,2.776436,2.733302,2.68992,2.649329,2.61506,2.588445,2.570498,2.56419,2.57803,2.637975,2.768927,2.94944,11.4416,9.3884,NA,3.104497,12.54,-1,"WheatUS16","9/08/2016","16:14:12",10000,NA,"GPGGA",221317,46.04738955,"N",-109.1996899,"W",12011,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.324682,3.247758,3.178611,3.109468,3.049004,3.005024,2.958184,2.907315,2.862028,2.829586,2.812927,2.813684,2.823368,2.821755,2.797568,2.765386,2.753314,2.787537,2.872889,2.97802,3.042921,3.051649,3.030618,2.993598,2.946425,2.895686,2.848132,2.802644,2.75734,2.714626,2.678871,2.651273,2.634733,2.62779,2.64104,2.702168,2.8399,3.024524,14.0936,9.6107,NA,3.210476,15.09,-1,"WheatUS16","9/08/2016","16:14:25",10000,NA,"GPGGA",221329,46.04758217,"N",-109.1996894,"W",12012,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.377487,3.298194,3.226207,3.159995,3.098846,3.04648,2.994555,2.942258,2.897294,2.86416,2.847527,2.848532,2.860394,2.858776,2.832969,2.799668,2.788021,2.822775,2.909843,3.018198,3.085638,3.094395,3.071979,3.033608,2.985552,2.934381,2.885665,2.838542,2.79263,2.749861,2.713259,2.684176,2.665889,2.659375,2.672833,2.734038,2.871211,3.061906,12.596,9.3785,NA,2.92834,13.65,-1,"WheatUS16","9/08/2016","16:14:37",10000,NA,"GPGGA",221342,46.0477979,"N",-109.1996901,"W",12013,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.249767,3.175887,3.107054,3.041976,2.984656,2.939438,2.891755,2.841216,2.799412,2.770465,2.755576,2.757708,2.770255,2.771764,2.748395,2.716349,2.705424,2.741611,2.827772,2.933265,2.998397,3.007691,2.986418,2.948283,2.900965,2.851505,2.805016,2.760149,2.715757,2.674357,2.639593,2.612226,2.594073,2.587656,2.60052,2.660087,2.79255,2.975814,10.724,9.5689,NA,3.011888,11.85,-1,"WheatUS16","9/08/2016","16:14:49",10000,NA,"GPGGA",221354,46.04800292,"N",-109.1996898,"W",12014,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.255909,3.183151,3.116024,3.051443,2.992815,2.945172,2.897986,2.849082,2.807458,2.77781,2.762602,2.76419,2.776431,2.778215,2.755708,2.723697,2.712021,2.746993,2.833006,2.938169,3.002741,3.011654,2.98982,2.951668,2.90465,2.855471,2.809472,2.764866,2.721747,2.68117,2.647048,2.619553,2.601601,2.595092,2.608449,2.667539,2.798901,2.979242,10.2352,9.6583,NA,3.061819,11.38,-1,"WheatUS16","9/08/2016","16:15:00",10000,NA,"GPGGA",221405,46.0481914,"N",-109.199689,"W",12015,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.250463,3.175762,3.105845,3.039567,2.982133,2.937582,2.889452,2.838307,2.795233,2.766407,2.751957,2.754223,2.766782,2.767706,2.74353,2.711447,2.70133,2.738536,2.826306,2.932207,2.996982,3.006233,2.984853,2.946637,2.898733,2.848962,2.802217,2.757172,2.712664,2.671054,2.636432,2.60873,2.590995,2.584917,2.59832,2.659037,2.793583,2.97846,10.724,9.5382,NA,3.275436,11.85,-1,"WheatUS16","9/08/2016","16:15:11",10000,NA,"GPGGA",221416,46.04838117,"N",-109.1996894,"W",12016,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.376941,3.29618,3.222244,3.151576,3.087954,3.036898,2.985231,2.93177,2.884844,2.851943,2.835135,2.836617,2.846943,2.845214,2.81848,2.784639,2.771612,2.806666,2.893428,3.001343,3.067246,3.076162,3.054179,3.016466,2.967552,2.915749,2.866496,2.81961,2.772813,2.729521,2.692293,2.663692,2.646378,2.639911,2.653321,2.715821,2.855279,3.044899,13.48,9.2811,NA,0,14.5,-1,"WheatUS16","9/08/2016","16:15:25",10000,NA,"GPGGA",221428,46.0485886,"N",-109.1996892,"W",12017,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.362907,3.281209,3.207345,3.137686,3.074858,3.023536,2.972398,2.91888,2.873105,2.839834,2.821014,2.820189,2.829561,2.827065,2.800177,2.766748,2.753907,2.787484,2.870651,2.973735,3.038023,3.046619,3.026856,2.989164,2.941659,2.891283,2.843027,2.796482,2.751068,2.709064,2.67316,2.644941,2.62767,2.62144,2.635034,2.695056,2.831267,3.015975,12.9288,9.5484,NA,3.006429,13.97,-1,"WheatUS16","9/08/2016","16:15:39",10000,NA,"GPGGA",221442,46.04883035,"N",-109.1996898,"W",12018,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.361221,3.283152,3.211494,3.143588,3.080425,3.030812,2.982319,2.929399,2.88373,2.850956,2.834005,2.834459,2.844779,2.843708,2.818856,2.785363,2.772574,2.80705,2.893328,2.999426,3.063909,3.0723,3.051195,3.013853,2.967675,2.918242,2.870093,2.824273,2.778081,2.735398,2.699286,2.671619,2.653647,2.647259,2.6611,2.723197,2.859519,3.047254,13.428,9.4917,NA,2.799504,14.45,-1,"WheatUS16","9/08/2016","16:15:52",10000,NA,"GPGGA",221455,46.04905423,"N",-109.1996895,"W",12019,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.33662,3.260212,3.190518,3.125286,3.065157,3.012012,2.960027,2.909399,2.866625,2.835706,2.818739,2.818256,2.828166,2.827356,2.803046,2.77009,2.757513,2.791102,2.874907,2.978397,3.041749,3.050049,3.027376,2.98841,2.940456,2.890592,2.84363,2.798233,2.752969,2.710904,2.675485,2.648098,2.630215,2.623488,2.636796,2.696411,2.827746,3.008227,11.036,9.5018,NA,2.922628,12.15,-1,"WheatUS16","9/08/2016","16:16:04",10000,NA,"GPGGA",221508,46.04927798,"N",-109.1996891,"W",12020,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.299424,3.225152,3.15548,3.089555,3.031618,2.983324,2.933313,2.881205,2.837481,2.805836,2.788447,2.786556,2.794564,2.79191,2.766582,2.733506,2.720762,2.75295,2.834041,2.932693,2.991451,2.998519,2.976754,2.940396,2.894556,2.84686,2.801806,2.758331,2.714412,2.673095,2.638951,2.612489,2.5956,2.589403,2.602872,2.662231,2.792863,2.970917,12.2944,9.4215,NA,3.109745,13.36,-1,"WheatUS16","9/08/2016","16:16:17",10000,NA,"GPGGA",221520,46.0494839,"N",-109.1996895,"W",12021,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.351719,3.279916,3.212748,3.148423,3.092166,3.04516,2.996722,2.94627,2.901816,2.869498,2.851861,2.851337,2.859544,2.856499,2.831273,2.799846,2.787964,2.820164,2.900104,2.997841,3.058233,3.064349,3.043211,3.007937,2.962806,2.914655,2.868773,2.824483,2.780618,2.739204,2.704892,2.678524,2.66232,2.655692,2.668458,2.727653,2.858842,3.035926,14.8632,9.7122,NA,3.21114,15.83,-1,"WheatUS16","9/08/2016","16:16:27",10000,NA,"GPGGA",221532,46.04968955,"N",-109.1996903,"W",12022,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.489524,3.405577,3.330148,3.25588,3.188628,3.134247,3.080103,3.022752,2.9738,2.937811,2.916815,2.91199,2.91728,2.910995,2.882111,2.846145,2.830315,2.860077,2.940091,3.039383,3.099567,3.106564,3.085746,3.049798,3.002504,2.951536,2.902941,2.856437,2.809587,2.766077,2.729851,2.702065,2.683636,2.677089,2.691343,2.75434,2.890461,3.073725,15.1128,9.1803,NA,2.968257,16.07,-1,"WheatUS16","9/08/2016","16:16:39",10000,NA,"GPGGA",221543,46.04988145,"N",-109.199689,"W",12023,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.423373,3.344744,3.274148,3.20525,3.142153,3.086852,3.033237,2.978537,2.93103,2.895329,2.873211,2.865865,2.867276,2.858417,2.829295,2.794188,2.777587,2.80326,2.874454,2.963944,3.017513,3.023044,3.00345,2.970658,2.927127,2.879798,2.834566,2.790594,2.746974,2.70594,2.671498,2.645263,2.629105,2.622734,2.635678,2.693462,2.821063,2.990928,16.4232,9.0803,NA,3.05499,17.33,-1,"WheatUS16","9/08/2016","16:16:55",10000,NA,"GPGGA",221555,46.05005003,"N",-109.1996899,"W",12024,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.464652,3.382007,3.306644,3.23425,3.168358,3.112227,3.056599,3.000163,2.951198,2.913428,2.889715,2.882924,2.887283,2.879125,2.849165,2.813146,2.796995,2.824094,2.897508,2.990196,3.046913,3.053826,3.034255,2.999987,2.955928,2.907726,2.860462,2.814608,2.768852,2.726926,2.691437,2.663781,2.647464,2.642556,2.656135,2.715631,2.847981,3.026094,15.0712,9.4181,NA,3.1158,16.03,-1,"WheatUS16","9/08/2016","16:17:08",10000,NA,"GPGGA",221611,46.05031393,"N",-109.1996897,"W",12025,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.314006,3.237805,3.171211,3.104033,3.044538,2.993976,2.943991,2.89084,2.846173,2.813143,2.795108,2.793968,2.802042,2.798154,2.771435,2.738589,2.725795,2.758342,2.839309,2.939093,2.998954,3.005935,2.985858,2.950652,2.904833,2.855743,2.809262,2.765015,2.719762,2.677524,2.640892,2.61436,2.597633,2.59129,2.604513,2.665841,2.800015,2.979709,15.3208,9.3573,NA,3.320144,16.27,-1,"WheatUS16","9/08/2016","16:17:19",10000,NA,"GPGGA",221624,46.05054177,"N",-109.1996895,"W",12026,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.377702,3.298951,3.226373,3.156446,3.095981,3.047,2.996087,2.941255,2.894259,2.861146,2.843767,2.843803,2.852485,2.848973,2.821917,2.788292,2.775237,2.80938,2.894317,2.99948,3.062506,3.070288,3.048573,3.011325,2.963964,2.912786,2.864806,2.818362,2.772373,2.728813,2.69206,2.664662,2.647712,2.642347,2.656448,2.719307,2.858928,3.046531,14.5304,9.2608,NA,0,15.51,-1,"WheatUS16","9/08/2016","16:17:28",10000,NA,"GPGGA",221634,46.05072692,"N",-109.1996896,"W",12027,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.275582,3.198214,3.129038,3.062013,3.000718,2.950916,2.902161,2.851656,2.80758,2.775918,2.759726,2.76111,2.77156,2.769761,2.744091,2.712279,2.699244,2.73316,2.81653,2.920004,2.983124,2.990994,2.970031,2.934686,2.888539,2.839166,2.791664,2.746259,2.703127,2.662105,2.627076,2.600018,2.583118,2.576951,2.590631,2.651774,2.78681,2.968459,14.2288,9.3942,NA,2.997494,15.22,-1,"WheatUS16","9/08/2016","16:17:37",10000,NA,"GPGGA",221644,46.05091063,"N",-109.1996892,"W",12028,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.220974,3.146691,3.079784,3.015782,2.959205,2.913538,2.866466,2.816982,2.774164,2.742072,2.725052,2.724726,2.734455,2.732509,2.708263,2.676882,2.665545,2.698162,2.778811,2.87756,2.938564,2.946274,2.925918,2.89126,2.84902,2.80161,2.755883,2.712691,2.669433,2.629851,2.595318,2.568506,2.552588,2.547044,2.560022,2.619986,2.751266,2.930917,14.052,9.6779,NA,2.784987,15.05,-1,"WheatUS16","9/08/2016","16:17:46",10000,NA,"GPGGA",221652,46.05105052,"N",-109.1996906,"W",12029,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.393129,3.312032,3.23808,3.166523,3.100963,3.048928,2.996397,2.94152,2.894192,2.860159,2.840564,2.838579,2.846794,2.843387,2.815839,2.780746,2.766748,2.800613,2.883904,2.98662,3.049665,3.058101,3.037133,2.999726,2.95217,2.901743,2.853447,2.807065,2.761226,2.718124,2.681927,2.653322,2.636167,2.629732,2.644025,2.705824,2.841866,3.027304,12.9288,9.3954,NA,2.906935,13.97,-1,"WheatUS16","9/08/2016","16:17:57",10000,NA,"GPGGA",221701,46.05119685,"N",-109.1996896,"W",12030,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.169051,3.098722,3.033143,2.970433,2.91643,2.872972,2.827256,2.777421,2.73533,2.70519,2.689444,2.688574,2.696522,2.693823,2.670264,2.639285,2.627626,2.658699,2.735344,2.827981,2.883414,2.890607,2.872413,2.840011,2.79739,2.752346,2.70964,2.668216,2.626399,2.587715,2.555877,2.531837,2.516442,2.51178,2.525199,2.583752,2.709253,2.87833,14.2184,9.6796,NA,3.094222,15.21,-1,"WheatUS16","9/08/2016","16:18:08",10000,NA,"GPGGA",221712,46.05137335,"N",-109.1996892,"W",12031,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.456203,3.374573,3.298887,3.226333,3.159879,3.10502,3.050752,2.994946,2.94691,2.911301,2.890064,2.887161,2.894426,2.89162,2.864238,2.82893,2.814786,2.848492,2.935154,3.042009,3.107115,3.114039,3.090189,3.050137,2.999615,2.947248,2.898614,2.851169,2.803587,2.75924,2.721836,2.692817,2.673869,2.666981,2.681098,2.743106,2.879877,3.06873,12.7936,9.4533,NA,3.193965,13.84,-1,"WheatUS16","9/08/2016","16:18:28",10000,NA,"GPGGA",221723,46.0515495,"N",-109.1996897,"W",12032,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.281879,3.206577,3.137286,3.071611,3.011291,2.963365,2.915559,2.865763,2.822332,2.79066,2.774263,2.775029,2.786731,2.784967,2.759946,2.727352,2.715798,2.749844,2.833959,2.93788,3.001349,3.009219,2.987127,2.950382,2.903851,2.854025,2.806777,2.761846,2.717525,2.675747,2.642159,2.614689,2.597543,2.590888,2.603984,2.664022,2.798968,2.980484,12.284,9.5731,NA,2.941746,13.35,-1,"WheatUS16","9/08/2016","16:18:39",10000,NA,"GPGGA",221743,46.05183945,"N",-109.1996903,"W",12033,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.266329,3.196648,3.128984,3.064753,3.006737,2.958581,2.910308,2.859927,2.817023,2.786727,2.77007,2.769935,2.779417,2.778426,2.754036,2.722127,2.70969,2.742127,2.822885,2.922021,2.982928,2.991015,2.97062,2.936466,2.891404,2.843342,2.798527,2.754809,2.711004,2.66959,2.635468,2.608851,2.59134,2.584853,2.597909,2.65729,2.787536,2.966794,14.1664,9.4508,NA,3.026306,15.16,-1,"WheatUS16","9/08/2016","16:18:50",10000,NA,"GPGGA",221753,46.05202527,"N",-109.1996896,"W",12034,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.288437,3.213471,3.144455,3.081074,3.023281,2.973009,2.923388,2.873276,2.831003,2.800169,2.783166,2.782561,2.79306,2.792215,2.767734,2.735871,2.723167,2.754591,2.836659,2.937943,2.999845,3.008342,2.986869,2.950487,2.904553,2.855598,2.809291,2.764524,2.720489,2.679192,2.643947,2.616225,2.599106,2.593489,2.608565,2.66735,2.797988,2.977197,12.6168,9.468,NA,3.086402,13.67,-1,"WheatUS16","9/08/2016","16:19:01",10000,NA,"GPGGA",221804,46.05223232,"N",-109.1996891,"W",12035,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.486372,3.402684,3.326331,3.253579,3.188478,3.133514,3.078408,3.02242,2.974801,2.940227,2.921066,2.9195,2.928696,2.925114,2.896274,2.860149,2.845709,2.878548,2.963993,3.071372,3.138101,3.146025,3.123472,3.081848,3.031307,2.977918,2.926747,2.87847,2.830845,2.786368,2.748353,2.719143,2.70113,2.694603,2.7082,2.770506,2.909218,3.100719,11.2336,9.1524,NA,3.294421,12.34,-1,"WheatUS16","9/08/2016","16:19:14",10000,NA,"GPGGA",221815,46.05243853,"N",-109.1996899,"W",12036,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.404984,3.322441,3.246133,3.17489,3.110874,3.056113,3.001521,2.946409,2.899816,2.866035,2.847943,2.847054,2.857064,2.854825,2.828737,2.79437,2.782156,2.818955,2.909657,3.019855,3.08479,3.090697,3.065544,3.024431,2.973156,2.920043,2.870539,2.822923,2.775402,2.730862,2.693394,2.664378,2.645814,2.639799,2.65516,2.718733,2.859084,3.051641,12.5128,9.482,NA,0,13.57,-1,"WheatUS16","9/08/2016","16:23:16",10000,NA,"GPGGA",221828,46.05266895,"N",-109.1998038,"W",12037,"FarmerB_PRO_PRO_2016_sec35middle.csv"
"SEC 35 MIDDLE",3.474628,3.391047,3.313931,3.24111,3.176149,3.124401,3.07098,3.015453,2.967661,2.934042,2.915854,2.916173,2.927526,2.926942,2.900323,2.865698,2.853912,2.892634,2.98633,3.100186,3.168272,3.174642,3.14833,3.104784,3.052046,2.997486,2.946605,2.897781,2.849756,2.804914,2.767181,2.736809,2.717763,2.710467,2.724954,2.78903,2.931824,3.130889,10.516,9.5987,NA,3.036749,11.65,-1,"WheatUS16","9/08/2016","16:23:59",10000,NA,"GPGGA",222230,46.05024988,"N",-109.1995379,"W",12038,"FarmerB_PRO_PRO_2016_sec35middle.csv"
